%
% Bike sharing systems are new generation of traditional bike rentals where whole process from membership, rental and return 
% back has become automatic. Through these systems, user is able to easily rent a bike from a particular position and return 
% back at another position. Currently, there are about over 500 bike-sharing programs around the world which is composed of 
% over 500 thousands bicycles. Today, there exists great interest in these systems due to their important role in traffic, 
% environmental and health issues. 
%
% Apart from interesting real world applications of bike sharing systems, the characteristics of data being generated by
% these systems make them attractive for the research. Opposed to other transport services such as bus or subway, the duration
% of travel, departure and arrival position is explicitly recorded in these systems. This feature turns bike sharing system into
% a virtual sensor network that can be used for sensing mobility in the city. Hence, it is expected that most of important
% events in the city could be detected via monitoring these data.
%
% Bike-sharing rental process is highly correlated to the environmental and seasonal settings. For instance, weather conditions,
% precipitation, day of week, season, hour of the day, etc. can affect the rental behaviors. The core data set is related to  
% the two-year historical log corresponding to years 2011 and 2012 from Capital Bikeshare system, Washington D.C., USA which is 
% publicly available in http://capitalbikeshare.com/system-data. We aggregated the data on two hourly and daily basis and then 
% extracted and added the corresponding weather and seasonal information. Weather information are extracted from http://www.freemeteo.com. 
%
% Use of this dataset in publications must be cited to the following publication:
% Fanaee-T, Hadi, and Gama, Joao, "Event labeling combining ensemble detectors and background knowledge", 
% Progress in Artificial Intelligence (2013): pp. 1-15, Springer Berlin Heidelberg, doi:10.1007/s13748-013-0040-3.
%
% Attributes:
% - season : season (1:springer, 2:summer, 3:fall, 4:winter)
% - yr : year (0: 2011, 1:2012)
% - mnth : month ( 1 to 12)
% - hr : hour (0 to 23)
% - holiday : weather day is holiday or not (extracted from http://dchr.dc.gov/page/holiday-schedule)
% - weekday : day of the week
% - workingday : if day is neither weekend nor holiday is 1, otherwise is 0.
% - weathersit : 
%     - 1: Clear, Few clouds, Partly cloudy, Partly cloudy
%     - 2: Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist
%     - 3: Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds
%     - 4: Heavy Rain + Ice Pallets + Thunderstorm + Mist, Snow + Fog
% - temp : Normalized temperature in Celsius. The values are divided to 41 (max)
% - atemp: Normalized feeling temperature in Celsius. The values are divided to 50 (max)
% - hum: Normalized humidity. The values are divided to 100 (max)
% - windspeed: Normalized wind speed. The values are divided to 67 (max)
% - casual: count of casual users
% - registered: count of registered users
% - cnt: count of total rental bikes including both casual and registered
%
% This version was cleanup up by Joaquin Vanschoren:
% - Category labels replaced by category names (season, weathersit, year)
% - Turned back normalization for temperature and windspeed for interpretability
% - Renamed features for readability
%
@RELATION Bike_Sharing_Demand

@ATTRIBUTE season {fall, spring, summer, winter}
@ATTRIBUTE year INTEGER
@ATTRIBUTE month INTEGER
@ATTRIBUTE hour INTEGER
@ATTRIBUTE holiday INTEGER
@ATTRIBUTE weekday INTEGER
@ATTRIBUTE workingday INTEGER
@ATTRIBUTE weather {clear, heavy_rain, misty, rain}
@ATTRIBUTE temp REAL
@ATTRIBUTE feel_temp REAL
@ATTRIBUTE humidity REAL
@ATTRIBUTE windspeed REAL
@ATTRIBUTE casual INTEGER
@ATTRIBUTE registered INTEGER
@ATTRIBUTE count INTEGER

@DATA
fall,2011,7,20,0,4,1,clear,32.800000000000004,39.395,0.63,12.998,41,229,270
fall,2011,7,21,0,4,1,clear,31.98,37.88,0.66,19.0012,31,165,196
fall,2011,7,22,0,4,1,clear,31.16,36.364999999999995,0.7,16.997899999999998,25,149,174
fall,2011,7,23,0,4,1,clear,31.16,37.12,0.75,12.998,28,95,123
fall,2011,7,0,0,5,1,clear,30.34,35.605,0.79,11.0014,12,45,57
fall,2011,7,1,0,5,1,clear,30.34,35.605,0.79,8.9981,12,22,34
fall,2011,7,2,0,5,1,clear,30.34,35.605,0.79,0.0,3,10,13
fall,2011,7,3,0,5,1,clear,30.34,35.605,0.79,0.0,2,9,11
fall,2011,7,4,0,5,1,clear,29.52,35.605,0.84,8.9981,2,4,6
fall,2011,7,5,0,5,1,clear,29.52,35.605,0.84,0.0,4,23,27
fall,2011,7,6,0,5,1,misty,29.52,35.605,0.84,0.0,7,83,90
fall,2011,7,7,0,5,1,misty,30.34,35.605,0.79,6.0032,26,228,254
fall,2011,7,8,0,5,1,misty,31.16,38.635000000000005,0.77,0.0,30,354,384
fall,2011,7,9,0,5,1,clear,35.26,40.15,0.47,16.997899999999998,28,151,179
fall,2011,7,10,0,5,1,clear,36.9,42.425000000000004,0.42,19.0012,37,69,106
fall,2011,7,11,0,5,1,clear,37.72,43.94,0.4,19.999499999999998,43,118,161
fall,2011,7,12,0,5,1,clear,39.36,43.18,0.31,19.0012,40,95,135
fall,2011,7,13,0,5,1,clear,38.54,41.665,0.31,0.0,42,114,156
fall,2011,7,14,0,5,1,clear,39.36,43.18,0.3,15.001299999999999,34,114,148
fall,2011,7,15,0,5,1,clear,39.36,43.18,0.3,16.997899999999998,40,129,169
fall,2011,7,16,0,5,1,clear,39.36,43.18,0.3,26.0027,35,198,233
fall,2011,7,17,0,5,1,clear,39.36,43.18,0.3,19.999499999999998,47,374,421
fall,2011,7,18,0,5,1,clear,37.72,43.18,0.37,22.0028,49,313,362
fall,2011,7,19,0,5,1,clear,36.9,42.425000000000004,0.42,15.001299999999999,22,219,241
fall,2011,7,20,0,5,1,clear,35.26,39.395,0.41,22.0028,53,153,206
fall,2011,7,21,0,5,1,clear,33.62,37.88,0.46,11.0014,29,134,163
fall,2011,7,22,0,5,1,clear,32.800000000000004,37.12,0.49,15.001299999999999,47,127,174
fall,2011,7,23,0,5,1,clear,31.98,35.605,0.52,7.0015,26,90,116
fall,2011,7,0,0,6,0,clear,31.16,34.85,0.55,12.998,60,73,133
fall,2011,7,1,0,6,0,clear,31.16,34.85,0.55,6.0032,15,75,90
fall,2011,7,2,0,6,0,clear,31.16,34.85,0.55,7.0015,11,31,42
fall,2011,7,3,0,6,0,clear,30.34,34.089999999999996,0.62,11.0014,18,25,43
fall,2011,7,4,0,6,0,clear,29.52,34.089999999999996,0.66,11.0014,4,6,10
fall,2011,7,5,0,6,0,clear,29.52,34.089999999999996,0.7,19.0012,4,9,13
fall,2011,7,6,0,6,0,clear,29.52,34.089999999999996,0.7,19.999499999999998,6,18,24
fall,2011,7,7,0,6,0,clear,31.16,36.364999999999995,0.66,12.998,3,39,42
fall,2011,7,8,0,6,0,clear,31.98,37.12,0.59,15.001299999999999,27,87,114
fall,2011,7,9,0,6,0,clear,33.62,37.88,0.46,19.999499999999998,49,125,174
fall,2011,7,10,0,6,0,clear,33.62,37.12,0.41,19.999499999999998,79,182,261
fall,2011,7,11,0,6,0,clear,34.44,37.12,0.36,12.998,111,206,317
fall,2011,7,12,0,6,0,clear,34.44,36.364999999999995,0.32,11.0014,111,230,341
fall,2011,7,13,0,6,0,clear,36.08,37.88,0.29,0.0,125,183,308
fall,2011,7,14,0,6,0,clear,36.9,39.395,0.29,0.0,112,193,305
fall,2011,7,15,0,6,0,clear,36.9,40.15,0.31,8.9981,113,189,302
fall,2011,7,16,0,6,0,clear,36.9,39.395,0.27,15.001299999999999,126,176,302
fall,2011,7,17,0,6,0,clear,36.9,39.395,0.29,7.0015,93,209,302
fall,2011,7,18,0,6,0,clear,36.08,37.88,0.28,12.998,92,207,299
fall,2011,7,19,0,6,0,clear,30.34,32.574999999999996,0.33,15.001299999999999,101,155,256
fall,2011,7,20,0,6,0,clear,33.62,37.12,0.43,8.9981,74,132,206
fall,2011,7,21,0,6,0,clear,32.800000000000004,37.12,0.49,11.0014,82,123,205
fall,2011,7,22,0,6,0,clear,31.98,35.605,0.52,7.0015,80,129,209
fall,2011,7,23,0,6,0,clear,31.16,34.85,0.55,6.0032,63,114,177
fall,2011,7,0,0,0,0,clear,31.16,34.85,0.55,6.0032,33,80,113
fall,2011,7,1,0,0,0,clear,30.34,34.089999999999996,0.62,6.0032,8,71,79
fall,2011,7,2,0,0,0,clear,30.34,34.85,0.66,6.0032,19,48,67
fall,2011,7,3,0,0,0,clear,30.34,34.85,0.66,0.0,24,26,50
fall,2011,7,4,0,0,0,clear,29.52,34.089999999999996,0.7,0.0,6,7,13
fall,2011,7,5,0,0,0,clear,29.52,34.089999999999996,0.69,0.0,4,4,8
fall,2011,7,6,0,0,0,clear,30.34,34.85,0.7,0.0,5,8,13
fall,2011,7,7,0,0,0,clear,30.34,34.089999999999996,0.58,8.9981,19,26,45
fall,2011,7,8,0,0,0,clear,31.16,34.85,0.55,15.001299999999999,54,88,142
fall,2011,7,9,0,0,0,clear,32.800000000000004,37.12,0.49,0.0,55,128,183
fall,2011,7,10,0,0,0,clear,34.44,37.12,0.36,11.0014,91,163,254
fall,2011,7,11,0,0,0,clear,35.26,37.12,0.28,11.0014,112,163,275
fall,2011,7,12,0,0,0,clear,36.9,38.635000000000005,0.25,12.998,146,192,338
fall,2011,7,13,0,0,0,clear,36.9,38.635000000000005,0.24,8.9981,142,152,294
fall,2011,7,14,0,0,0,clear,36.9,38.635000000000005,0.24,11.0014,130,196,326
fall,2011,7,15,0,0,0,clear,37.72,38.635000000000005,0.18,19.999499999999998,109,184,293
fall,2011,7,16,0,0,0,clear,37.72,38.635000000000005,0.17,19.0012,98,208,306
fall,2011,7,17,0,0,0,clear,37.72,38.635000000000005,0.16,11.0014,114,206,320
fall,2011,7,18,0,0,0,clear,35.26,39.395,0.41,19.0012,91,213,304
fall,2011,7,19,0,0,0,clear,32.800000000000004,37.88,0.55,22.0028,87,187,274
fall,2011,7,20,0,0,0,clear,32.800000000000004,37.88,0.55,22.0028,70,205,275
fall,2011,7,21,0,0,0,clear,31.98,37.12,0.59,19.999499999999998,68,96,164
fall,2011,7,22,0,0,0,clear,30.34,34.85,0.7,19.999499999999998,25,71,96
fall,2011,7,23,0,0,0,clear,30.34,34.85,0.66,15.001299999999999,14,56,70
fall,2011,8,0,0,1,1,clear,29.52,34.089999999999996,0.7,15.001299999999999,7,22,29
fall,2011,8,1,0,1,1,clear,29.52,34.85,0.74,12.998,5,12,17
fall,2011,8,2,0,1,1,clear,28.7,33.335,0.74,7.0015,4,7,11
fall,2011,8,3,0,1,1,clear,28.7,33.335,0.79,11.0014,0,4,4
fall,2011,8,4,0,1,1,clear,27.060000000000002,30.305,0.83,8.9981,2,2,4
fall,2011,8,5,0,1,1,clear,27.060000000000002,30.305,0.83,7.0015,2,24,26
fall,2011,8,6,0,1,1,clear,27.060000000000002,30.305,0.83,6.0032,3,97,100
fall,2011,8,7,0,1,1,clear,30.34,34.089999999999996,0.62,0.0,24,258,282
fall,2011,8,8,0,1,1,clear,32.800000000000004,36.364999999999995,0.43,12.998,35,347,382
fall,2011,8,9,0,1,1,clear,33.62,37.12,0.41,0.0,27,139,166
fall,2011,8,10,0,1,1,clear,35.26,37.88,0.36,11.0014,27,70,97
fall,2011,8,11,0,1,1,clear,36.08,38.635000000000005,0.32,11.0014,53,66,119
fall,2011,8,12,0,1,1,clear,36.9,40.15,0.33,16.997899999999998,53,115,168
fall,2011,8,13,0,1,1,clear,36.9,40.15,0.31,19.999499999999998,38,112,150
fall,2011,8,14,0,1,1,clear,37.72,40.910000000000004,0.29,12.998,37,86,123
fall,2011,8,15,0,1,1,clear,36.9,39.395,0.27,0.0,52,77,129
fall,2011,8,16,0,1,1,clear,36.9,39.395,0.27,0.0,34,197,231
fall,2011,8,17,0,1,1,clear,31.16,34.089999999999996,0.45,19.999499999999998,69,445,514
fall,2011,8,18,0,1,1,clear,31.98,34.85,0.43,12.998,68,475,543
fall,2011,8,19,0,1,1,clear,30.34,33.335,0.51,15.001299999999999,63,350,413
fall,2011,8,20,0,1,1,clear,29.52,34.089999999999996,0.62,15.001299999999999,49,256,305
fall,2011,8,21,0,1,1,clear,28.7,32.574999999999996,0.7,16.997899999999998,42,178,220
fall,2011,8,22,0,1,1,clear,28.7,32.574999999999996,0.7,6.0032,21,116,137
fall,2011,8,23,0,1,1,clear,27.880000000000003,31.819999999999997,0.74,12.998,14,82,96
fall,2011,8,0,0,2,1,clear,27.060000000000002,31.06,0.74,0.0,11,18,29
fall,2011,8,1,0,2,1,clear,27.060000000000002,31.06,0.74,7.0015,4,8,12
fall,2011,8,2,0,2,1,clear,27.880000000000003,31.819999999999997,0.69,0.0,2,6,8
fall,2011,8,3,0,2,1,clear,27.060000000000002,31.06,0.74,12.998,0,5,5
fall,2011,8,4,0,2,1,clear,27.060000000000002,31.06,0.74,7.0015,0,10,10
fall,2011,8,5,0,2,1,clear,27.060000000000002,31.06,0.74,8.9981,4,17,21
fall,2011,8,6,0,2,1,clear,27.880000000000003,31.819999999999997,0.69,7.0015,12,105,117
fall,2011,8,7,0,2,1,clear,29.52,33.335,0.61,19.0012,15,320,335
fall,2011,8,8,0,2,1,clear,30.34,34.089999999999996,0.58,19.0012,37,398,435
fall,2011,8,9,0,2,1,clear,31.98,34.85,0.46,19.999499999999998,31,182,213
fall,2011,8,10,0,2,1,clear,33.62,36.364999999999995,0.36,19.999499999999998,50,90,140
fall,2011,8,11,0,2,1,clear,34.44,36.364999999999995,0.32,27.999299999999998,32,96,128
fall,2011,8,12,0,2,1,clear,35.26,37.12,0.3,19.0012,45,112,157
fall,2011,8,13,0,2,1,clear,35.26,37.12,0.3,15.001299999999999,50,153,203
fall,2011,8,14,0,2,1,clear,36.9,38.635000000000005,0.25,19.0012,45,114,159
fall,2011,8,15,0,2,1,clear,36.9,38.635000000000005,0.25,19.0012,48,120,168
fall,2011,8,16,0,2,1,clear,36.9,38.635000000000005,0.25,19.0012,58,216,274
fall,2011,8,17,0,2,1,misty,36.9,39.395,0.27,8.9981,63,493,556
fall,2011,8,18,0,2,1,misty,35.26,37.88,0.34,12.998,65,491,556
fall,2011,8,19,0,2,1,misty,35.26,37.88,0.36,15.001299999999999,85,369,454
fall,2011,8,20,0,2,1,misty,33.62,37.88,0.46,16.997899999999998,40,248,288
fall,2011,8,21,0,2,1,clear,32.800000000000004,37.12,0.52,15.001299999999999,53,201,254
fall,2011,8,22,0,2,1,misty,31.98,37.12,0.59,11.0014,22,169,191
fall,2011,8,23,0,2,1,misty,32.800000000000004,37.12,0.49,11.0014,29,103,132
fall,2011,8,0,0,3,1,misty,32.800000000000004,37.12,0.49,11.0014,11,32,43
fall,2011,8,1,0,3,1,misty,31.98,35.605,0.52,11.0014,7,9,16
fall,2011,8,2,0,3,1,misty,31.98,35.605,0.49,11.0014,2,9,11
fall,2011,8,3,0,3,1,misty,31.16,34.85,0.55,6.0032,0,4,4
fall,2011,8,4,0,3,1,misty,31.16,34.85,0.52,11.0014,0,7,7
fall,2011,8,5,0,3,1,misty,31.16,34.85,0.55,6.0032,2,22,24
fall,2011,8,6,0,3,1,rain,29.52,34.089999999999996,0.66,32.9975,9,101,110
fall,2011,8,7,0,3,1,misty,30.34,33.335,0.51,15.001299999999999,19,252,271
fall,2011,8,8,0,3,1,misty,30.34,33.335,0.51,11.0014,29,408,437
fall,2011,8,9,0,3,1,misty,30.34,34.089999999999996,0.55,12.998,23,172,195
fall,2011,8,10,0,3,1,rain,30.34,34.089999999999996,0.58,6.0032,9,59,68
fall,2011,8,11,0,3,1,misty,30.34,34.089999999999996,0.58,7.0015,29,93,122
fall,2011,8,12,0,3,1,rain,31.16,34.85,0.55,8.9981,19,142,161
fall,2011,8,13,0,3,1,misty,31.16,35.605,0.58,15.001299999999999,37,107,144
fall,2011,8,14,0,3,1,misty,31.16,35.605,0.58,15.001299999999999,43,104,147
fall,2011,8,15,0,3,1,misty,28.7,33.335,0.79,8.9981,31,87,118
fall,2011,8,16,0,3,1,rain,27.880000000000003,31.819999999999997,0.79,0.0,21,129,150
fall,2011,8,17,0,3,1,misty,28.7,33.335,0.79,0.0,47,378,425
fall,2011,8,18,0,3,1,rain,28.7,33.335,0.84,0.0,49,443,492
fall,2011,8,19,0,3,1,rain,28.7,33.335,0.84,0.0,51,270,321
fall,2011,8,20,0,3,1,rain,28.7,33.335,0.84,7.0015,7,80,87
fall,2011,8,21,0,3,1,misty,27.880000000000003,31.819999999999997,0.89,8.9981,7,81,88
fall,2011,8,22,0,3,1,rain,27.880000000000003,31.819999999999997,0.89,7.0015,11,66,77
fall,2011,8,23,0,3,1,misty,27.880000000000003,31.819999999999997,0.89,6.0032,4,52,56
fall,2011,8,0,0,4,1,misty,27.880000000000003,31.819999999999997,0.89,6.0032,2,15,17
fall,2011,8,1,0,4,1,misty,27.060000000000002,29.544999999999998,0.94,6.0032,3,14,17
fall,2011,8,2,0,4,1,misty,27.060000000000002,29.544999999999998,0.94,6.0032,2,5,7
fall,2011,8,3,0,4,1,rain,27.060000000000002,29.544999999999998,0.94,6.0032,0,3,3
fall,2011,8,4,0,4,1,misty,27.880000000000003,31.819999999999997,0.89,0.0,0,7,7
fall,2011,8,5,0,4,1,misty,27.880000000000003,31.819999999999997,0.89,0.0,3,17,20
fall,2011,8,6,0,4,1,misty,27.880000000000003,31.819999999999997,0.89,19.999499999999998,7,90,97
fall,2011,8,7,0,4,1,misty,27.880000000000003,31.819999999999997,0.89,19.999499999999998,11,271,282
fall,2011,8,8,0,4,1,misty,28.7,32.574999999999996,0.82,23.9994,29,369,398
fall,2011,8,9,0,4,1,clear,29.52,34.85,0.74,22.0028,25,162,187
fall,2011,8,10,0,4,1,clear,29.52,33.335,0.71,19.999499999999998,24,89,113
fall,2011,8,11,0,4,1,misty,30.34,34.85,0.66,15.001299999999999,37,112,149
fall,2011,8,12,0,4,1,misty,31.16,35.605,0.62,15.001299999999999,53,152,205
fall,2011,8,13,0,4,1,clear,31.16,35.605,0.58,0.0,63,142,205
fall,2011,8,14,0,4,1,clear,32.800000000000004,37.88,0.55,11.0014,53,114,167
fall,2011,8,15,0,4,1,clear,32.800000000000004,37.88,0.55,16.997899999999998,50,115,165
fall,2011,8,16,0,4,1,clear,31.16,35.605,0.62,22.0028,70,220,290
fall,2011,8,17,0,4,1,clear,31.16,35.605,0.62,22.0028,91,464,555
fall,2011,8,18,0,4,1,clear,28.7,33.335,0.74,19.999499999999998,88,435,523
fall,2011,8,19,0,4,1,clear,28.7,33.335,0.74,19.0012,65,301,366
fall,2011,8,20,0,4,1,misty,28.7,33.335,0.74,12.998,41,245,286
fall,2011,8,21,0,4,1,misty,28.7,33.335,0.74,12.998,25,186,211
fall,2011,8,22,0,4,1,clear,27.880000000000003,31.819999999999997,0.74,12.998,33,141,174
fall,2011,8,23,0,4,1,clear,27.060000000000002,31.06,0.74,7.0015,24,108,132
fall,2011,8,0,0,5,1,clear,27.060000000000002,31.06,0.74,7.0015,13,41,54
fall,2011,8,1,0,5,1,clear,26.240000000000002,29.544999999999998,0.78,6.0032,3,16,19
fall,2011,8,2,0,5,1,clear,27.060000000000002,31.06,0.69,0.0,5,14,19
fall,2011,8,3,0,5,1,clear,26.240000000000002,29.544999999999998,0.78,6.0032,0,6,6
fall,2011,8,4,0,5,1,clear,26.240000000000002,29.544999999999998,0.78,8.9981,1,6,7
fall,2011,8,5,0,5,1,clear,26.240000000000002,29.544999999999998,0.78,6.0032,0,16,16
fall,2011,8,6,0,5,1,clear,26.240000000000002,29.544999999999998,0.78,8.9981,7,94,101
fall,2011,8,7,0,5,1,clear,27.060000000000002,30.305,0.78,8.9981,23,247,270
fall,2011,8,8,0,5,1,clear,28.7,32.574999999999996,0.65,15.001299999999999,39,415,454
fall,2011,8,9,0,5,1,clear,29.52,33.335,0.58,7.0015,43,183,226
fall,2011,8,10,0,5,1,clear,30.34,34.089999999999996,0.55,8.9981,50,113,163
fall,2011,8,11,0,5,1,misty,31.16,34.85,0.52,16.997899999999998,44,103,147
fall,2011,8,12,0,5,1,clear,31.16,34.85,0.52,16.997899999999998,57,159,216
fall,2011,8,13,0,5,1,clear,31.98,35.605,0.52,16.997899999999998,40,164,204
fall,2011,8,14,0,5,1,misty,31.98,35.605,0.52,16.997899999999998,81,164,245
fall,2011,8,15,0,5,1,clear,31.16,34.85,0.55,16.997899999999998,50,160,210
fall,2011,8,16,0,5,1,clear,32.800000000000004,37.12,0.49,16.997899999999998,76,254,330
fall,2011,8,17,0,5,1,clear,31.98,35.605,0.49,19.999499999999998,84,466,550
fall,2011,8,18,0,5,1,clear,31.16,34.85,0.52,16.997899999999998,105,361,466
fall,2011,8,19,0,5,1,clear,30.34,34.089999999999996,0.55,16.997899999999998,90,282,372
fall,2011,8,20,0,5,1,clear,29.52,33.335,0.58,15.001299999999999,70,221,291
fall,2011,8,21,0,5,1,clear,28.7,32.574999999999996,0.65,12.998,54,119,173
fall,2011,8,22,0,5,1,clear,28.7,32.574999999999996,0.65,15.001299999999999,51,137,188
fall,2011,8,23,0,5,1,clear,27.880000000000003,31.819999999999997,0.69,15.001299999999999,37,102,139
fall,2011,8,0,0,6,0,clear,27.060000000000002,30.305,0.78,12.998,29,104,133
fall,2011,8,1,0,6,0,clear,27.060000000000002,30.305,0.78,11.0014,17,50,67
fall,2011,8,2,0,6,0,clear,27.060000000000002,30.305,0.78,15.001299999999999,14,39,53
fall,2011,8,3,0,6,0,misty,27.060000000000002,30.305,0.78,11.0014,14,28,42
fall,2011,8,4,0,6,0,misty,27.060000000000002,30.305,0.83,11.0014,5,5,10
fall,2011,8,5,0,6,0,clear,26.240000000000002,28.79,0.89,6.0032,2,4,6
fall,2011,8,6,0,6,0,clear,26.240000000000002,28.79,0.89,7.0015,5,22,27
fall,2011,8,7,0,6,0,clear,27.880000000000003,31.819999999999997,0.83,11.0014,14,49,63
fall,2011,8,8,0,6,0,clear,27.880000000000003,31.819999999999997,0.83,11.0014,27,94,121
fall,2011,8,9,0,6,0,clear,30.34,34.85,0.7,15.001299999999999,60,155,215
fall,2011,8,10,0,6,0,misty,30.34,34.85,0.7,19.0012,91,199,290
fall,2011,8,11,0,6,0,clear,31.98,37.12,0.62,15.001299999999999,138,211,349
fall,2011,8,12,0,6,0,clear,32.800000000000004,37.88,0.55,15.001299999999999,130,252,382
fall,2011,8,13,0,6,0,misty,32.800000000000004,38.635000000000005,0.59,22.0028,176,265,441
fall,2011,8,14,0,6,0,clear,33.62,38.635000000000005,0.52,16.997899999999998,176,204,380
fall,2011,8,15,0,6,0,misty,34.44,40.15,0.53,16.997899999999998,130,232,362
fall,2011,8,16,0,6,0,rain,30.34,35.605,0.79,11.0014,155,188,343
fall,2011,8,17,0,6,0,rain,30.34,35.605,0.79,11.0014,61,88,149
fall,2011,8,18,0,6,0,misty,29.52,34.85,0.79,30.002599999999997,81,130,211
fall,2011,8,19,0,6,0,rain,29.52,35.605,0.84,16.997899999999998,57,114,171
fall,2011,8,20,0,6,0,rain,29.52,34.85,0.79,19.0012,58,79,137
fall,2011,8,21,0,6,0,misty,28.7,33.335,0.84,22.0028,28,86,114
fall,2011,8,22,0,6,0,misty,28.7,33.335,0.84,22.0028,24,96,120
fall,2011,8,23,0,6,0,rain,28.7,33.335,0.84,19.0012,29,79,108
fall,2011,8,0,0,0,0,misty,28.7,33.335,0.84,19.0012,14,66,80
fall,2011,8,1,0,0,0,misty,28.7,33.335,0.84,16.997899999999998,10,63,73
fall,2011,8,2,0,0,0,misty,28.7,33.335,0.84,15.001299999999999,18,48,66
fall,2011,8,3,0,0,0,misty,28.7,33.335,0.84,8.9981,9,23,32
fall,2011,8,4,0,0,0,clear,28.7,33.335,0.84,8.9981,1,5,6
fall,2011,8,5,0,0,0,clear,28.7,33.335,0.89,12.998,1,4,5
fall,2011,8,6,0,0,0,clear,28.7,33.335,0.89,11.0014,3,10,13
fall,2011,8,7,0,0,0,clear,28.7,33.335,0.84,12.998,11,28,39
fall,2011,8,8,0,0,0,clear,29.52,34.85,0.79,12.998,23,66,89
fall,2011,8,9,0,0,0,clear,31.16,37.12,0.75,7.0015,82,102,184
fall,2011,8,10,0,0,0,clear,32.800000000000004,40.15,0.66,8.9981,88,178,266
fall,2011,8,11,0,0,0,clear,33.62,41.665,0.63,0.0,113,156,269
fall,2011,8,12,0,0,0,clear,36.9,42.425000000000004,0.42,19.999499999999998,161,209,370
fall,2011,8,13,0,0,0,clear,36.9,42.425000000000004,0.42,19.999499999999998,118,206,324
fall,2011,8,14,0,0,0,clear,35.26,40.15,0.47,12.998,130,192,322
fall,2011,8,15,0,0,0,rain,29.52,34.85,0.74,19.999499999999998,118,208,326
fall,2011,8,16,0,0,0,rain,29.52,34.85,0.74,19.999499999999998,74,119,193
fall,2011,8,17,0,0,0,rain,30.34,35.605,0.74,43.000600000000006,63,131,194
fall,2011,8,18,0,0,0,clear,29.52,34.85,0.74,6.0032,74,155,229
fall,2011,8,19,0,0,0,clear,29.52,34.85,0.79,11.0014,68,160,228
fall,2011,8,20,0,0,0,clear,29.52,35.605,0.84,8.9981,50,133,183
fall,2011,8,21,0,0,0,clear,29.52,35.605,0.84,7.0015,36,100,136
fall,2011,8,22,0,0,0,clear,28.7,33.335,0.89,12.998,21,82,103
fall,2011,8,23,0,0,0,clear,28.7,33.335,0.79,7.0015,12,43,55
fall,2011,8,0,0,1,1,clear,28.7,33.335,0.79,7.0015,13,17,30
fall,2011,8,1,0,1,1,clear,27.880000000000003,31.819999999999997,0.83,8.9981,4,8,12
fall,2011,8,2,0,1,1,clear,27.060000000000002,29.544999999999998,0.89,0.0,4,3,7
fall,2011,8,3,0,1,1,clear,27.060000000000002,29.544999999999998,0.89,0.0,1,0,1
fall,2011,8,4,0,1,1,clear,27.060000000000002,29.544999999999998,0.89,7.0015,2,8,10
fall,2011,8,5,0,1,1,clear,28.7,33.335,0.79,6.0032,1,14,15
fall,2011,8,6,0,1,1,clear,28.7,32.574999999999996,0.65,19.0012,8,87,95
fall,2011,8,7,0,1,1,clear,29.52,34.089999999999996,0.62,19.999499999999998,18,249,267
fall,2011,8,8,0,1,1,clear,30.34,34.089999999999996,0.58,22.0028,29,320,349
fall,2011,8,9,0,1,1,clear,31.16,34.85,0.55,26.0027,37,146,183
fall,2011,8,10,0,1,1,clear,32.800000000000004,37.12,0.52,26.0027,62,62,124
fall,2011,8,11,0,1,1,clear,33.62,37.12,0.48,23.9994,90,89,179
fall,2011,8,12,0,1,1,clear,33.62,37.88,0.46,16.997899999999998,48,134,182
fall,2011,8,13,0,1,1,clear,34.44,37.88,0.44,19.999499999999998,43,108,151
fall,2011,8,14,0,1,1,clear,33.62,37.12,0.43,19.999499999999998,41,109,150
fall,2011,8,15,0,1,1,clear,34.44,37.88,0.41,19.999499999999998,40,86,126
fall,2011,8,16,0,1,1,clear,35.26,38.635000000000005,0.39,19.0012,64,218,282
fall,2011,8,17,0,1,1,clear,35.26,38.635000000000005,0.39,11.0014,67,460,527
fall,2011,8,18,0,1,1,clear,34.44,37.88,0.41,8.9981,64,465,529
fall,2011,8,19,0,1,1,clear,33.62,37.12,0.43,7.0015,64,352,416
fall,2011,8,20,0,1,1,clear,32.800000000000004,37.88,0.55,0.0,71,215,286
fall,2011,8,21,0,1,1,clear,31.16,35.605,0.58,6.0032,30,156,186
fall,2011,8,22,0,1,1,clear,31.16,35.605,0.58,7.0015,26,121,147
fall,2011,8,23,0,1,1,clear,30.34,34.85,0.66,7.0015,19,53,72
fall,2011,8,0,0,2,1,clear,29.52,34.85,0.79,8.9981,10,25,35
fall,2011,8,1,0,2,1,clear,29.52,34.089999999999996,0.66,0.0,5,9,14
fall,2011,8,2,0,2,1,clear,29.52,34.089999999999996,0.7,0.0,9,3,12
fall,2011,8,3,0,2,1,clear,29.52,34.089999999999996,0.62,0.0,0,3,3
fall,2011,8,4,0,2,1,clear,28.7,33.335,0.74,0.0,1,6,7
fall,2011,8,5,0,2,1,clear,28.7,32.574999999999996,0.65,6.0032,5,25,30
fall,2011,8,6,0,2,1,clear,29.52,33.335,0.64,0.0,6,95,101
fall,2011,8,7,0,2,1,clear,29.52,34.85,0.74,7.0015,30,313,343
fall,2011,8,8,0,2,1,clear,30.34,34.85,0.66,0.0,40,352,392
